id,address,city,latitude,longitude,site_score,state_name,county_name,state_and_county,tract,block_group,tot_population_cen_2010,hispanic_cen_2010,nh_blk_alone_cen_2010,nh_aian_alone_cen_2010,nh_asian_alone_cen_2010,nh_nhopi_alone_cen_2010,nh_sor_alone_cen_2010,college_acs_09_13,no_health_ins_acs_09_13,med_hhd_inc_bg_acs_09_13,aggregate_hh_inc_acs_09_13,tot_vacant_units_cen_2010,renter_occp_hu_cen_2010,owner_occp_hu_cen_2010,no_plumb_acs_09_13,med_house_value_bg_acs_09_13,pct_hispanic_cen_2010,pct_nh_blk_alone_cen_2010,pct_nh_aian_alone_cen_2010,pct_nh_asian_alone_cen_2010,pct_nh_nhopi_alone_cen_2010,pct_nh_sor_alone_cen_2010,pct_not_hs_grad_acs_09_13,pct_no_health_ins_acs_09_13,pct_vacant_units_cen_2010,pct_renter_occp_hu_cen_2010,pct_owner_occp_hu_cen_2010,pct_no_plumb_acs_09_13,pct_poc
579,"INTERSECTION OF WASHINGTON AND FALCON STREETS, SOUTH BEND, IN 46619",South Bend,41.675564,-86.2973059,50,Indiana,St. Joseph County,"Indiana, St. Joseph County",2300,2,748,134,538,1,0,0,1,6,150,16786,6162800,43,184,115,27,52400,17.91,71.93,0.13,0,0,0.13,32.98,31.12,12.57,61.54,38.46,8.57,90.1
585,"NW INTERSECTION OF DOUGLASS AND GRAPE RD, MISHAWAKA, IN 46544",Mishawaka,41.709399,-86.18758,36.61,Indiana,St. Joseph County,"Indiana, St. Joseph County",11301,5,1115,96,66,0,34,0,0,163,144,26463,19645700,85,199,357,0,81000,8.61,5.92,0,3.05,0,0,24.29,14.39,13.26,35.79,64.21,0,17.58
590,"11303 EDISON, OSCEOLA, IN 46561",Osceola,41.6967546,-86.0867826,42.24,Indiana,St. Joseph County,"Indiana, St. Joseph County",11601,3,3148,63,68,9,37,3,0,800,63,71165,84355000,31,31,1009,0,157500,2,2.16,0.29,1.18,0.1,0,3.41,1.84,2.89,2.98,97.02,0,5.73
617,"2801 NORTH 9TH RD, 1/2 MI N OF US 52, LAFAYETTE, IN 47905",Lafayette,40.4064351,-86.761749,42.24,Indiana,Tippecanoe County,"Indiana, Tippecanoe County",10901,2,1476,21,6,7,22,0,3,267,93,84583,51995600,27,58,477,0,163300,1.42,0.41,0.47,1.49,0,0.2,1.88,6.64,4.8,10.84,89.16,0,3.99
595,"MAIN AND ILLINOIS, EVANSVILLE, IN 47710",Evansville,37.979228,-87.563915,35.52,Indiana,Vanderburgh County,"Indiana, Vanderburgh County",2000,1,1177,27,157,3,1,0,7,108,199,21190,15728600,152,369,113,54,64900,2.29,13.34,0.25,0.08,0,0.59,29.38,18.41,23.97,76.56,23.44,8.54,16.55
619,"DANIEL DR PO BOX 467, COLUMBIA CITY, IN 46725",Columbia City,41.164593,-85.480247,42.33,Indiana,Whitley County,"Indiana, Whitley County",50400,2,1498,38,3,1,0,0,0,187,114,45441,41277600,34,227,460,0,97000,2.54,0.2,0.07,0,0,0,27.64,7.95,4.72,33.04,66.96,0,2.81
629,"1205 East 7th Street, ATLANTIC, IA 50022",Atlantic,41.4036677,-94.9958047,50,Iowa,Cass County,"Iowa, Cass County",190400,3,1296,42,5,2,2,5,3,145,82,32959,22172100,47,304,314,0,84300,3.24,0.39,0.15,0.15,0.39,0.23,10.98,7.68,7.07,49.19,50.81,0,4.55
627,"5TH ST, BETWEEN DELAWARE &amp; PENNSYLVANIA, MASON CITY, IA 50401",Mason City,43.1683261,-93.2181477,69.33,Iowa,Cerro Gordo County,"Iowa, Cerro Gordo County",950200,1,1195,77,36,1,3,0,0,75,193,50481,25676700,44,143,375,0,70700,6.44,3.01,0.08,0.25,0,0,9.34,16.2,7.83,27.61,72.39,0,9.78
626,"RR 1, CAMANCHE, IA 52730",Camanche,41.7853085,-90.2529064,52.11,Iowa,Clinton County,"Iowa, Clinton County",800,4,1305,19,7,1,2,0,0,126,142,57770,36415600,33,89,492,0,103900,1.46,0.54,0.08,0.15,0,0,5.59,9.24,5.37,15.32,84.68,0,2.23
625,"HWY 79 OFF MIDDLETOWN RD, MIDDLETOWN, IA 52638",Middletown,40.826563,-91.2652591,29.73,Iowa,Des Moines County,"Iowa, Des Moines County",1200,2,630,15,6,0,8,0,0,66,95,56571,15588000,17,31,221,0,115900,2.38,0.95,0,1.27,0,0,8.05,14.18,6.32,12.3,87.7,0,4.6
630,"502 E 11TH ST, DUBUQUE, IA 52001",Dubuque,42.5050582,-90.6624231,46.24,Iowa,Dubuque County,"Iowa, Dubuque County",100,1,980,45,155,6,2,36,0,41,209,17865,10783200,46,269,112,69,68100,4.59,15.82,0.61,0.2,3.67,0,29.34,26.16,10.77,70.6,29.4,17.97,24.89
632,"SHAW AVE, CHARLES CITY, IA 50616",Charles City,43.0550236,-92.6613793,30.01,Iowa,Floyd County,"Iowa, Floyd County",480500,2,1475,30,52,1,18,0,0,319,120,50893,37690400,59,170,464,41,122100,2.03,3.53,0.07,1.22,0,0,8.59,8.11,8.51,26.81,73.19,5.62,6.85
628,"101 HIGH ST, KELLOGG, IA 50135",Kellogg,41.7141186,-92.9091294,32.04,Iowa,Jasper County,"Iowa, Jasper County",40100,2,1041,15,1,3,4,0,0,110,80,60341,27861100,44,91,345,6,89000,1.44,0.1,0.29,0.38,0,0,7.88,7.46,9.17,20.87,79.13,1.34,2.21
623,"101 S 7TH ST, FAIRFIELD, IA 52556",Fairfield,41.00656,-91.971108,38.05,Iowa,Jefferson County,"Iowa, Jefferson County",90300,1,1027,58,13,1,19,0,0,171,83,28125,15754400,90,320,222,0,76000,5.65,1.27,0.1,1.85,0,0,4.7,14.82,14.24,59.04,40.96,0,8.87
622,"911 SHAVER RD NE, CEDAR RAPIDS, IA 52402",Cedar Rapids,41.9957365,-91.6694927,42.24,Iowa,Linn County,"Iowa, Linn County",1300,3,1195,43,59,12,5,0,0,174,165,44208,30825400,50,146,373,0,85900,3.6,4.94,1,0.42,0,0,15.49,12.31,8.79,28.13,71.87,0,9.96
633,"GRANT AVENUE BETWEEN 490TH ST. , MAURICE, IA 51306",Orange City,41.597854,-93.623245,31.45,Iowa,Polk County,"Iowa, Polk County",4900,1,1250,290,228,7,97,0,0,126,259,33889,16358400,75,376,121,28,73000,23.2,18.24,0.56,7.76,0,0,15.04,19.33,13.11,75.65,24.35,5.41,49.76
631,"12TH &amp; MAPLE, WEST DES MOINES, IA 50265",Des Moines,41.5507357,-93.7333537,50,Iowa,Polk County,"Iowa, Polk County",11028,3,1586,205,70,1,32,1,1,274,139,35938,44796600,94,522,324,0,70300,12.93,4.41,0.06,2.02,0.06,0.06,11.02,8.94,10,61.7,38.3,0,19.54
621,"SEC 8 &amp; 9 T78N R24W, DES MOINES, IA 50309",Des Moines,41.5816456,-93.6243133,42.28,Iowa,Polk County,"Iowa, Polk County",5100,3,1712,47,178,7,70,0,1,807,127,32826,61800100,211,799,228,0,151600,2.75,10.4,0.41,4.09,0,0.06,10.48,6.8,17.04,77.8,22.2,0,17.71
640,"HIGHWAY 54 &amp; KANSAS DRIVE, IOLA, KS 66749",Iola,37.9244799,-95.3999814,50,Kansas,Allen County,"Kansas, Allen County",952900,1,1055,36,9,9,12,0,0,221,479,37500,29774600,60,236,253,0,55100,3.41,0.85,0.85,1.14,0,0,16.85,28.94,10.93,48.26,51.74,0,6.25
644,"8801 WEST SIXTH STREET, Great Bend, KS 67530",Great Bend,38.3594631,-98.7668125,50,Kansas,Barton County,"Kansas, Barton County",971700,3,760,389,8,8,0,0,0,37,505,30934,13434900,51,105,158,0,27100,51.18,1.05,1.05,0,0,0,38.1,50.55,16.24,39.92,60.08,0,53.28
643,"N TOPEKA ST, EL DORADO, KS 67042",El Dorado,37.8291078,-96.8589236,30.16,Kansas,Butler County,"Kansas, Butler County",20300,2,829,69,18,18,0,1,3,61,119,43125,15103500,59,133,203,31,81600,8.32,2.17,2.17,0,0.12,0.36,4.65,15.32,14.94,39.58,60.42,8.27,13.14
638,"SOUTHEAST PORTION OF THE  STATE OF KS, GALENA, KS 66739",Cherokee County,37.0431793,-94.6423087,58.15,Kansas,Cherokee County,"Kansas, Cherokee County",958500,4,1191,49,3,30,5,0,0,116,244,38136,22915600,76,137,324,51,60900,4.11,0.25,2.52,0.42,0,0,16.03,18.83,14.15,29.72,70.28,7.92,7.3
645,"NE 1/4 SEC 19 T33S R4E, WINFIELD, KS 67156",Cowley County,37.2208916,-96.9638624,33.62,Kansas,Cowley County,"Kansas, Cowley County",493300,2,1772,26,14,24,34,0,0,371,92,68750,61026100,51,71,612,33,146700,1.47,0.79,1.35,1.92,0,0,8.55,5.29,6.95,10.4,89.6,4.41,5.53
647,"7 MILES NE OF DODGE CITY OFF HWY 50/56, WRIGHT, KS 67882",Wright,37.7957939,-99.8794744,50,Kansas,Ford County,"Kansas, Ford County",961600,1,606,48,1,2,2,0,0,120,79,59519,20080000,22,67,187,0,93200,7.92,0.17,0.33,0.33,0,0,8.05,11.45,7.97,26.38,73.62,0,8.75
641,"DICKMAN AVE, JUNCTION CITY, KS 66441",Junction City,39.0696513,-96.7711592,33.79,Kansas,Geary County,"Kansas, Geary County",600,1,861,45,83,3,19,1,0,228,0,54219,14051200,38,151,2,0,,5.23,9.64,0.35,2.21,0.12,0,0,0,19.9,98.69,1.31,0,17.55
637,"S. KEELER ST, OLATHE, KS 66061",Olathe,38.8756091,-94.8063073,50,Kansas,Johnson County,"Kansas, Johnson County",53557,2,1367,313,81,12,16,0,2,158,400,26307,21395400,57,307,257,7,124600,22.9,5.93,0.88,1.17,0,0.15,13.68,31.47,9.18,54.43,45.57,1.23,31.03
639,"HOLLIDAY DR, SHAWNEE MISSION, KS 66218",Johnson County,39.0396916,-94.8030389,47.46,Kansas,Johnson County,"Kansas, Johnson County",52502,1,1648,72,19,4,31,2,0,592,50,108542,77901800,19,21,593,17,259300,4.37,1.15,0.24,1.88,0.12,0,4.44,3.13,3,3.42,96.58,2.81,7.76
642,"OBEE RD, HUTCHINSON, KS 67501",Hutchinson,38.0207807,-97.8485605,33.62,Kansas,Reno County,"Kansas, Reno County",1400,4,942,14,4,3,4,2,0,44,43,53274,19449200,44,52,331,16,79100,1.49,0.42,0.32,0.42,0.21,0,10.53,5.4,10.3,13.58,86.42,4.72,2.86
634,"57TH &amp; N BROADWAY STREETS, WICHITA, KS 67219",Wichita Heights,37.7618735,-97.3192542,50,Kansas,Sedgwick County,"Kansas, Sedgwick County",8100,2,1883,251,32,31,18,0,1,182,357,49489,54777100,49,99,656,0,91300,13.33,1.7,1.65,0.96,0,0.05,9.11,16.67,6.09,13.11,86.89,0,17.69
636,"345 CONVESSE, COLBY, KS 67701",Colby,39.3958369,-101.0523773,50,Kansas,Thomas County,"Kansas, Thomas County",953100,3,1110,51,2,2,15,1,6,144,72,41346,26766000,53,196,312,0,95500,4.59,0.18,0.18,1.35,0.09,0.54,11.33,6.02,9.45,38.58,61.42,0,6.93
660,"PRYOR VALLEY RD, BROOKS, KY 40165",Brooks,38.0319609,-85.7367227,32.69,Kentucky,Bullitt County,"Kentucky, Bullitt County",20800,3,1717,34,4,7,2,2,1,142,399,36927,31704400,60,91,547,0,91500,1.98,0.23,0.41,0.12,0.12,0.06,24.81,21.06,8.6,14.26,85.74,0,2.92
661,"RTE. 1526 AT THE GRAVEL ROAD, SHEPHERDSVILLE, KY 40109",Shepherdsville,38.0658795,-85.751283,33.82,Kentucky,Bullitt County,"Kentucky, Bullitt County",20900,1,1156,12,1,0,0,0,5,72,115,48281,24180800,58,35,391,38,169500,1.04,0.09,0,0,0,0.43,9.08,10.35,11.98,8.22,91.78,7.41,1.56
655,"KELLY CEMETARY RD, MACEO, KY 42365",Maceo,37.8794561,-86.982086,29.12,Kentucky,Daviess County,"Kentucky, Daviess County",1501,3,1005,14,1,1,2,2,0,55,100,69821,26943400,34,40,336,0,81800,1.39,0.1,0.1,0.2,0.2,0,2.63,8.64,8.29,10.64,89.36,0,1.99
656,"MAXEY FLATS RD, HILLSBORO, KY 41049",Hillsboro,38.264987,-83.5645447,31.71,Kentucky,Fleming County,"Kentucky, Fleming County",920400,3,1206,6,2,0,9,0,1,68,132,29732,18394000,60,78,391,75,91400,0.5,0.17,0,0.75,0,0.08,25,15.55,11.34,16.63,83.37,16.34,1.5
925,"INTERSECTION I480 &amp; ABBOTT DRIVE, OMAHA, NE 68102-1895",Omaha,38.265281,-83.5649857,50,Kentucky,Fleming County,"Kentucky, Fleming County",920400,3,1206,6,2,0,9,0,1,68,132,29732,18394000,60,78,391,75,91400,0.5,0.17,0,0.75,0,0.08,25,15.55,11.34,16.63,83.37,16.34,1.5
652,"US HWYS 31 &amp; 60, WEST POINT, KY 40117",West Point,37.9995164,-85.9435746,44.77,Kentucky,Hardin County,"Kentucky, Hardin County",100,1,948,7,8,14,1,0,1,24,256,28075,16064900,96,161,243,27,76600,0.74,0.84,1.48,0.11,0,0.11,20.49,25.6,19.2,39.85,60.15,5.35,3.28
658,"OLD HIGHWAY 119, DAYHOIT, KY 40824",Dayhoit,36.8398306,-83.3739305,50,Kentucky,Harlan County,"Kentucky, Harlan County",970600,1,702,3,0,1,1,0,0,64,93,24643,7521100,36,65,202,24,49000,0.43,0,0.14,0.14,0,0,29.12,22.74,11.88,24.34,75.66,12.37,0.71
653,"BLEVINS GAP RD, JEFFERSON COUNTY, KY 40272",Jefferson County,38.0815314,-85.8303015,34.62,Kentucky,Jefferson County,"Kentucky, Jefferson County",12003,2,1884,191,27,8,2,0,6,190,196,43281,36675000,49,116,606,0,127000,10.14,1.43,0.42,0.11,0,0.32,12.06,10.35,6.36,16.07,83.93,0,12.42
651,"111 E CALDWELL ST, AUBURN, KY 42206",Auburn,36.865085,-86.7093013,34.21,Kentucky,Logan County,"Kentucky, Logan County",960100,1,1596,15,16,4,2,0,0,159,252,46786,23037000,80,155,418,0,107900,0.94,1,0.25,0.13,0,0,33.8,18.83,12.25,27.05,72.95,0,2.32
648,"HWY 1523, CALVERT CITY, KY 42029",Calvert City,37.0186137,-88.3336034,33.29,Kentucky,Marshall County,"Kentucky, Marshall County",950100,4,1690,12,1,7,12,0,0,179,185,29688,29857000,80,208,529,0,95500,0.71,0.06,0.41,0.71,0,0,24.07,12.33,9.79,28.22,71.78,0,1.89
649,"KY HWY 1523, CALVERT CITY, KY 42029",Calvert City,37.0186137,-88.3336034,33.01,Kentucky,Marshall County,"Kentucky, Marshall County",950100,4,1690,12,1,7,12,0,0,179,185,29688,29857000,80,208,529,0,95500,0.71,0.06,0.41,0.71,0,0,24.07,12.33,9.79,28.22,71.78,0,1.89
659,"HOBBS AND WOODVILLE ROADS, PADUCAH, KY 42053",Paducah,37.0885104,-88.8251686,56.95,Kentucky,McCracken County,"Kentucky, McCracken County",31500,4,1847,22,29,3,17,0,0,240,178,61278,48134300,55,112,607,0,105100,1.19,1.57,0.16,0.92,0,0,16.06,8.3,7.11,15.58,84.42,0,3.84
650,"6875 HWY-85 East, ISLAND, KY 42350",Island,37.4460553,-87.1587498,52.73,Kentucky,McLean County,"Kentucky, McLean County",970500,1,1080,19,9,4,1,0,0,40,91,36450,22498400,46,78,352,7,59100,1.76,0.83,0.37,0.09,0,0,22.37,7.76,9.66,18.14,81.86,1.23,3.05
654,"1881 Underwood RD, OLATON, KY 42361",Olaton,37.5345944,-86.7070718,43.84,Kentucky,Ohio County,"Kentucky, Ohio County",920400,1,795,10,0,1,2,0,0,23,144,41389,12917800,47,54,250,0,91500,1.26,0,0.13,0.25,0,0,21.81,19.57,13.39,17.76,82.24,0,1.64
670,"HWY 80 E/PO BOX 30059, DOYLINE, LA 71130",Doyline,32.438355,-93.4454478,30.26,Louisiana,Bossier Parish,"Louisiana, Bossier Parish",11001,1,3083,56,747,22,13,0,1,336,385,42417,62479700,187,155,965,46,80400,1.82,24.23,0.71,0.42,0,0.03,16.53,12.9,14.31,13.84,86.16,3.69,27.21
673,"BROOKLAWN DRIVE, SCOTLANDVILLE, LA 70807",Scotlandville,30.5768379,-91.2203548,41.44,Louisiana,East Baton Rouge Parish,"Louisiana, East Baton Rouge Parish",4603,1,946,8,673,0,2,0,0,51,80,28839,5891100,38,95,149,0,12500,0.85,71.14,0,0.21,0,0,34.17,13.38,13.48,38.93,61.07,0,72.2
669,"HWY 97N,1 MILE EAST OF INTERSTATE HWY 10, JENNINGS, LA 70546",Jennings,30.2224284,-92.657085,48.2,Louisiana,Jefferson Davis Parish,"Louisiana, Jefferson Davis Parish",500,1,1350,45,219,10,3,0,0,196,310,30192,29305000,66,184,326,52,101500,3.33,16.22,0.74,0.22,0,0,27.24,19.48,11.46,36.08,63.92,7.51,20.51
674,"END of State Hwy 3166 Adj to W Bank Mermentau, JENNINGS, LA 70546",Jennings,30.2224284,-92.657085,50,Louisiana,Jefferson Davis Parish,"Louisiana, Jefferson Davis Parish",500,1,1350,45,219,10,3,0,0,196,310,30192,29305000,66,184,326,52,101500,3.33,16.22,0.74,0.22,0,0,27.24,19.48,11.46,36.08,63.92,7.51,20.51
666,"RT 1; NE OF DENHAM SPRINGS, DENHAM SPRINGS, LA 70726",Denham Springs,30.4633807,-90.9794123,33.79,Louisiana,Livingston Parish,"Louisiana, Livingston Parish",40700,3,1895,60,76,12,9,1,0,154,341,41472,34505100,49,160,608,0,134700,3.17,4.01,0.63,0.47,0.05,0,15.32,17.5,6,20.83,79.17,0,8.33
662,"ABUNDANCE STREET, NEW ORLEANS, LA 70126",New Orleans,29.9882617,-90.0379673,50,Louisiana,Orleans Parish,"Louisiana, Orleans Parish",13700,2,308,6,292,0,0,0,3,0,98,38250,3147500,77,14,89,33,93500,1.95,94.81,0,0,0,0.97,15.51,37.55,42.78,13.59,86.41,28.7,97.73
664,"BAYOU BONFOUCA, SLIDELL, LA 70458",Slidell,30.2647465,-89.8233111,29.78,Louisiana,St. Tammany Parish,"Louisiana, St. Tammany Parish",41102,4,1182,53,250,16,10,0,28,156,100,47857,25167800,80,70,385,0,197800,4.48,21.15,1.35,0.85,0,2.37,14.63,8.15,14.95,15.38,84.62,0,30.2
671,"STATE HGWY 22, 2.5 MILES W OF CITY, MADISONVILLE, LA 70447",Madisonville,30.4180147,-90.1611871,48.01,Louisiana,St. Tammany Parish,"Louisiana, St. Tammany Parish",40601,2,1303,16,10,0,8,0,0,659,50,94615,81868600,52,153,413,0,500000,1.23,0.77,0,0.61,0,0,2.3,3.55,8.41,27.03,72.97,0,2.61
667,"200 DEAN COURT, HOUMA, LA 70363",Houma,29.5711347,-90.7057852,48.05,Louisiana,Terrebonne Parish,"Louisiana, Terrebonne Parish",1300,2,1738,70,323,254,56,0,1,64,360,49903,40332500,26,71,490,0,149900,4.03,18.58,14.61,3.22,0,0.06,39.95,16.18,4.43,12.66,87.34,0,40.5
672,"STATE HIGHWAY 551 NEAR SH 33 JUNCTION, MARION, LA 71260",Marion,32.9005656,-92.2503968,50,Louisiana,Union Parish,"Louisiana, Union Parish",960100,3,1181,52,520,3,0,0,0,84,434,29955,20261800,174,114,365,157,81100,4.4,44.03,0.25,0,0,0,13.16,31.49,26.65,23.8,76.2,24.49,48.68
665,"HICKORY AVE, BOGALUSA, LA 70429",Bogalusa,30.7682027,-89.8581078,50,Louisiana,Washington Parish,"Louisiana, Washington Parish",950900,1,1241,18,663,6,15,0,1,31,194,15625,12552500,93,244,248,15,64500,1.45,53.42,0.48,1.21,0,0.08,27.84,19,15.9,49.59,50.41,2.89,56.64
663,"1006 FRONT STREET, WINNFIELD, LA 71483",Winnfield,31.9198657,-92.6358499,50.7,Louisiana,Winn Parish,"Louisiana, Winn Parish",960400,3,1136,19,893,12,0,0,5,16,340,22188,14657500,75,249,184,14,48300,1.67,78.61,1.06,0,0,0.44,29,26.42,14.76,57.51,42.49,2.65,81.78
682,"OFF OF BLUE ROCK ROAD, LEEDS, ME 04263",Leeds,44.2402931,-70.0791582,32.25,Maine,Androscoggin County,"Maine, Androscoggin County",45000,1,2326,40,6,12,4,0,0,192,191,54940,47384100,123,137,758,44,165900,1.72,0.26,0.52,0.17,0,0,7.89,9.15,12.08,15.31,84.69,4.89,2.67
683,"42 CSG/CC, LIMESTONE, ME 04751",Limestone,46.9352114,-67.9146517,34.49,Maine,Aroostook County,"Maine, Aroostook County",951600,2,1631,85,154,21,16,1,1,169,199,47750,25768600,166,196,303,32,67600,5.21,9.44,1.29,0.98,0.06,0.06,6.39,14.23,24.96,39.28,60.72,4.68,17.04
681,"7 DEPOT STREET, WINDHAM, ME 04062",Windham,43.7353202,-70.4242022,50,Maine,Cumberland County,"Maine, Cumberland County",4803,2,3098,25,53,10,20,1,1,395,244,50923,68072900,45,210,704,19,190900,0.81,1.71,0.32,0.65,0.03,0.03,12.46,8.13,4.69,22.98,77.02,1.85,3.55
684,"MAYALL RD, GRAY, ME 04039",Gray,43.904441,-70.31003,60.97,Maine,Cumberland County,"Maine, Cumberland County",4702,2,941,5,11,0,9,0,0,103,40,28938,14715800,30,134,276,38,181000,0.53,1.17,0,0.96,0,0,4.35,5.56,6.82,32.68,67.32,11.84,2.66
675,"RTE 24 AND 123, BRUNSWICK, ME 04011",Brunswick,43.8985644,-69.9078438,43.38,Maine,Cumberland County,"Maine, Cumberland County",11100,3,774,34,17,7,10,0,0,218,34,54148,23839500,24,79,229,66,172200,4.39,2.2,0.9,1.29,0,0,5.35,3.21,7.23,25.65,74.35,19.35,8.78
676,"HARBORSIDE, BROOKSVILLE (CAPE ROSIER), ME 04617",Brooksville,44.3489984,-68.8155484,50,Maine,Hancock County,"Maine, Hancock County",966500,3,934,10,0,2,18,0,2,373,76,56875,29202700,490,58,379,63,241500,1.07,0,0.21,1.93,0,0.21,5.56,8.3,52.86,13.27,86.73,6.83,3.42
689,"ANNABESSACOOK RD, WINTHROP, ME 04364",Winthrop,44.2818708,-69.986544,35.62,Maine,Kennebec County,"Maine, Kennebec County",14000,3,1675,10,1,4,5,0,1,361,80,51250,48357900,368,93,636,41,227000,0.6,0.06,0.24,0.3,0,0.06,4.34,6.61,33.55,12.76,87.24,4.6,1.26
687,"RTE 17, SOUTH HOPE, ME 04862",South Hope,44.2122634,-69.2517288,32.11,Maine,Knox County,"Maine, Knox County",970300,5,727,3,2,1,1,0,0,141,116,52778,14823600,133,55,288,23,156300,0.41,0.28,0.14,0.14,0,0,6.17,17.87,27.94,16.03,83.97,5.87,0.97
688,"CAMBELL/SAWYER ROAD, PLYMOUTH, ME 04969",Plymouth,44.7629558,-69.2150173,50,Maine,Penobscot County,"Maine, Penobscot County",12500,1,1380,8,2,14,3,0,0,86,82,49044,23835800,78,73,464,46,114800,0.58,0.14,1.01,0.22,0,0,14.98,7.15,12.68,13.59,86.41,8.53,1.95
678,"MAIN STREET, CORINNA, ME 04928",Corinna,44.9212654,-69.2602711,70.71,Maine,Penobscot County,"Maine, Penobscot County",14000,1,1006,8,5,3,2,0,0,128,70,38942,23293800,52,120,301,8,127500,0.8,0.5,0.3,0.2,0,0,8.87,7,10.99,28.5,71.5,1.58,1.8
677,"ROUTE 191, MEDDYBEMPS, ME 04657",Meddybemps,45.0381111,-67.3561078,50,Maine,Washington County,"Maine, Washington County",955900,3,1079,9,3,8,14,0,5,192,103,48162,22941600,575,69,400,188,160100,0.83,0.28,0.74,1.3,0,0.46,4.89,10.43,55.08,14.71,85.29,19.58,3.61
686,"FOSS RD, SACO, ME 04072",Saco,43.5333724,-70.4795032,29.49,Maine,York County,"Maine, York County",5100,3,1437,7,7,2,8,0,3,439,56,86042,46650900,21,51,466,0,263300,0.49,0.49,0.14,0.56,0,0.21,5.88,4.11,3.9,9.86,90.14,0,1.89
685,"SEAVEY ISLAND, KITTERY, ME 03904",Kittery,43.080922,-70.7344972,50,Maine,York County,"Maine, York County",38001,4,870,33,11,0,7,0,0,269,34,37381,30546700,72,242,201,0,328600,3.79,1.26,0,0.8,0,0,2.01,3.87,13.98,54.63,45.37,0,5.85
705,"LIMESTONE RD OFF RTE 51, CUMBERLAND, MD 21502",Cumberland,39.6528654,-78.7625185,30.54,Maryland,Allegany County,"Maryland, Allegany County",1000,2,821,19,44,2,6,1,2,138,240,18423,20371500,137,401,88,48,79100,2.31,5.36,0.24,0.73,0.12,0.24,22.44,23.05,21.88,82,18,6.97,9
701,"MARYLAND ROUTE 175, ODENTON, MD 21113",Odenton,39.089695,-76.7048138,51.44,Maryland,Anne Arundel County,"Maryland, Anne Arundel County",740304,1,2504,160,495,9,178,3,2,798,206,65417,94295500,65,568,528,0,287800,6.39,19.77,0.36,7.11,0.12,0.08,5.96,7.67,5.6,51.82,48.18,0,33.83
698,"2401 HAWKINS POINT RD, BALTIMORE, MD 21226",Anne Arundel County,39.205114,-76.5693148,50,Maryland,Baltimore city,"Maryland, Baltimore city",250500,1,2,0,2,0,0,0,0,0,0,,,4,1,0,0,,0,100,0,0,0,0,0,0,80,100,0,0,100
704,"KANE &amp; LOMBARD STS, BALTIMORE, MD 21224",Baltimore,39.2713976,-76.5603828,30.15,Maryland,Baltimore city,"Maryland, Baltimore city",260605,6,17,5,2,0,0,0,0,11,0,,,3,6,2,0,,29.41,11.76,0,0,0,0,0,0,27.27,75,25,0,41.17
709,"4225 LYNHURST ROAD, DUNDALK, MD 21222",Dundalk,39.271183,-76.452445,50,Maryland,Baltimore County,"Maryland, Baltimore County",452400,2,2427,26,92,11,64,0,2,247,163,64815,73606000,37,73,805,11,276900,1.07,3.79,0.45,2.64,0,0.08,9.93,6.88,4.04,8.31,91.69,1.19,8.03
699,"NE OF INT. OF MD RTE 545 AND MD RTE 279, ELKTON, MD 21921",Elkton,39.6067789,-75.8332718,50,Maryland,Cecil County,"Maryland, Cecil County",30400,4,1132,97,115,3,13,4,0,97,307,33542,25514700,66,376,102,0,172700,8.57,10.16,0.27,1.15,0.35,0,16.03,22.47,12.13,78.66,21.34,0,20.5
710,"111 PROVIDENCE RD, ELKTON, MD 21921",Elkton,39.691163,-75.8775749,51.42,Maryland,Cecil County,"Maryland, Cecil County",30601,2,1630,57,37,2,6,0,0,369,163,72656,58086900,30,81,500,16,270400,3.5,2.27,0.12,0.37,0,0,12.08,9.5,4.91,13.94,86.06,2.32,6.26
706,"1079 MECHANICS VALLEY RD, NORTH EAST, MD 219012507",Cecil County,39.631119,-75.921407,32.15,Maryland,Cecil County,"Maryland, Cecil County",30906,2,894,7,11,0,1,0,1,82,9,29135,19964700,20,101,325,0,112900,0.78,1.23,0,0.11,0,0.11,23.85,0.95,4.48,23.71,76.29,0,2.23
708,"RTE 40, ELKTON, MD 21921",Elkton,39.6071898,-75.8590291,41.08,Maryland,Cecil County,"Maryland, Cecil County",30503,4,758,12,10,0,0,0,0,167,0,80156,20556800,15,54,202,0,274600,1.58,1.32,0,0,0,0,18.08,0,5.54,21.09,78.91,0,2.9
703,"201 INDIAN HEAD HIGHWAY, INDIAN HEAD, MD 20640",Indian Head,38.6076921,-77.1200189,50,Maryland,Charles County,"Maryland, Charles County",850102,1,1625,65,528,31,57,0,3,122,217,95039,51677600,30,69,504,0,231300,4,32.49,1.91,3.51,0,0.18,18.17,13.44,4.98,12.04,87.96,0,42.09
700,"810 SCHREIDER STREET, FORT DETRICK, MD 21702",Fort Detrick,39.4345766,-77.4280667,49.52,Maryland,Frederick County,"Maryland, Frederick County",751201,1,1320,179,348,8,37,7,4,216,0,47167,24354900,53,324,63,0,170300,13.56,26.36,0.61,2.8,0.53,0.3,0,0,12.05,83.72,16.28,0,44.16
692,"OFF RTE 40, ABERDEEN, MD 21005",Aberdeen,39.4934852,-76.1854459,31.09,Maryland,Harford County,"Maryland, Harford County",302902,3,2235,124,808,7,71,3,7,329,209,57237,74897500,48,185,635,0,216000,5.55,36.15,0.31,3.18,0.13,0.31,14.45,8.06,5.53,22.56,77.44,0,45.63
